Filename,glove_avg,glove_sum,glove_min,glove_max,glove_std,glove_var
000b78b8-d2ac-11e8-93e3-b01041fd2fc1.htm,"[-0.2299862802028656, 0.10034714639186859, -0.03949584439396858, -0.21249260008335114, -0.03471192345023155, -0.2011886090040207, 0.003800339065492153, 0.030078807845711708, 0.07354879379272461, -0.10939130187034607, -0.11857521533966064, -0.23067443072795868, -0.13680961728096008, -0.08274997770786285, 0.3382747769355774, -0.0711623877286911, 0.21835508942604065, -0.048497606068849564, 0.04032150283455849, 0.07856651395559311, -0.025197096168994904, 0.20641891658306122, -0.07405710220336914, 0.013909965753555298, -0.024800248444080353, -0.04206428676843643, 0.03673681244254112, -0.26352354884147644, 0.08772722631692886, -0.0037496741861104965, -0.23900005221366882, -0.0219437126070261, 0.03573025390505791, 0.02047824114561081, -0.14402508735656738, 0.15106727182865143, -0.19529104232788086, -0.36064234375953674, -0.18617983162403107, -0.041998766362667084, 0.21404054760932922, 0.10853215306997299, 0.16090764105319977, 0.3720152974128723, 0.12162099778652191, -0.11474853754043579, -0.05731958895921707, -0.36976319551467896, 0.1657964289188385, 0.16899633407592773, 0.028912853449583054, -0.5084088444709778, 0.21596677601337433, 0.1358177661895752, -0.2124979943037033, 0.09490133076906204, -0.31273460388183594, -0.2284448742866516, -0.32056668400764465, -0.3654942810535431, -0.027515854686498642, 0.2261722832918167, -0.31914976239204407, 0.26383736729621887, 0.043301548808813095, 0.43423837423324585, -0.17986631393432617, 0.10396847128868103, -0.05117792636156082, -0.04078693687915802, -0.169499471783638, 0.26009172201156616, 0.5660948157310486, -0.3614143431186676, 0.3513616919517517, 0.35619857907295227, 0.21291138231754303, -0.21202729642391205, -0.38349685072898865, 0.1278357356786728, -0.09987440705299377, -0.008916854858398438, -0.22801001369953156, 0.2838015854358673, 0.3103639483451843, -0.010702982544898987, -0.0558178536593914, 0.15192842483520508, -0.065482497215271, -0.025100085884332657, 0.14471521973609924, 0.0913194939494133, -0.18170151114463806, -0.15111787617206573, 0.22103282809257507, 0.41321370005607605, 0.055710963904857635, 0.016519509255886078, 0.20665714144706726, 0.1914263665676117]","[-586.4650268554688, 255.88522338867188, -100.71440124511719, -541.8561401367188, -88.5154037475586, -513.0309448242188, 9.690864562988281, 76.70095825195312, 187.54942321777344, -278.94781494140625, -302.3667907714844, -588.2197875976562, -348.8645324707031, -211.012451171875, 862.6007080078125, -181.46409606933594, 556.8054809570312, -123.66889190673828, 102.81983184814453, 200.3446044921875, -64.25259399414062, 526.3682250976562, -188.84561157226562, 35.47041320800781, -63.24063491821289, -107.26393127441406, 93.67887115478516, -671.9850463867188, 223.7044219970703, -9.56166934967041, -609.4501342773438, -55.95646667480469, 91.11214447021484, 52.21951675415039, -367.26397705078125, 385.2215576171875, -497.9921569824219, -919.637939453125, -474.7585754394531, -107.09685516357422, 545.8034057617188, 276.7569885253906, 410.3144836425781, 948.6390380859375, 310.133544921875, -292.6087646484375, -146.16494750976562, -942.8961181640625, 422.7808837890625, 430.9406433105469, 73.72777557373047, -1296.442626953125, 550.7152709960938, 346.3352966308594, -541.869873046875, 241.99839782714844, -797.4732055664062, -582.534423828125, -817.445068359375, -932.0104370117188, -70.1654281616211, 576.7393188476562, -813.8319091796875, 672.7852783203125, 110.4189453125, 1107.307861328125, -458.6590881347656, 265.1195983886719, -130.5037078857422, -104.0066909790039, -432.2236633300781, 663.23388671875, 1443.541748046875, -921.6065673828125, 895.9723510742188, 908.306396484375, 542.9240112304688, -540.6696166992188, -977.9169921875, 325.98114013671875, -254.6797332763672, -22.737979888916016, -581.425537109375, 723.6940307617188, 791.4280395507812, -27.292604446411133, -142.3355255126953, 387.41748046875, -166.98037719726562, -64.00521850585938, 369.0238037109375, 232.86471557617188, -463.3388671875, -385.3505859375, 563.6337280273438, 1053.6949462890625, 142.06295776367188, 42.12474822998047, 526.9757080078125, 488.1372375488281]","[-0.754594087600708, -0.44589969515800476, -0.39636650681495667, -1.0441792011260986, -0.46991783380508423, -0.7437498569488525, -0.47319042682647705, -0.6191570162773132, -0.485041081905365, -0.6299789547920227, -0.5037004947662354, -0.8804680705070496, -0.895057737827301, -0.4431450664997101, -0.2492162436246872, -0.6126294136047363, -0.2492171823978424, -0.4988150894641876, -0.2654057443141937, -0.3909240961074829, -0.35748639702796936, -0.16547803580760956, -0.40875595808029175, -0.3869051933288574, -0.4492346942424774, -0.3724270761013031, -0.6092545986175537, -0.6183996796607971, -0.2884790897369385, -0.4257652163505554, -0.6444985866546631, -0.3188377320766449, -0.3875531554222107, -0.43393900990486145, -0.8115056753158569, -0.5140254497528076, -0.6617236137390137, -0.9618022441864014, -0.6681564450263977, -0.4093814194202423, -0.30355438590049744, -0.7044376134872437, -0.2552609145641327, 0.12611620128154755, -0.36986100673675537, -0.558456540107727, -0.6818590760231018, -0.7887088656425476, -0.33926618099212646, -0.38535237312316895, -0.4842580258846283, -1.0282604694366455, -0.01744888164103031, -0.31579306721687317, -0.7294527888298035, -0.43532809615135193, -0.9145716428756714, -0.5548277497291565, -0.6540695428848267, -1.0270535945892334, -0.5223692655563354, -0.7064175605773926, -0.7397770881652832, -0.26495081186294556, -0.5106167793273926, -0.21800638735294342, -0.5896555781364441, -0.317532479763031, -0.5992826819419861, -0.8635410666465759, -0.8527224063873291, -0.2517327070236206, 0.09630303829908371, -0.8155043125152588, -0.12184587121009827, 0.00905729178339243, -0.5884222984313965, -0.5927109718322754, -0.7186341285705566, -0.2150321751832962, -0.313193142414093, -0.41490107774734497, -0.7119395136833191, -0.08165232092142105, 0.020464494824409485, -0.3174054026603699, -0.3322293758392334, -0.24870902299880981, -0.7119508981704712, -0.41772428154945374, -0.3688391149044037, -0.29953479766845703, -0.7139440774917603, -0.7185377478599548, -0.31413882970809937, 0.06730620563030243, -0.4650847613811493, -0.6406043767929077, -0.3120003640651703, -0.3470591902732849]","[0.2665778398513794, 0.7979949116706848, 0.42359986901283264, 0.20167267322540283, 0.3392874300479889, 0.16843530535697937, 0.8534576892852783, 0.41907599568367004, 0.4059586226940155, 0.19973251223564148, 0.4846879839897156, 0.15354253351688385, 0.5522696375846863, 0.44235360622406006, 0.6698477864265442, 0.16544415056705475, 0.6314886808395386, 0.6672472357749939, 0.5178012251853943, 0.8943440914154053, 0.2672305703163147, 0.6255348920822144, 0.3499608635902405, 0.41496917605400085, 0.33103883266448975, 0.5740354061126709, 0.6066064834594727, 0.3656455874443054, 0.495159387588501, 0.6223312616348267, 0.1608605831861496, 0.4568139314651489, 0.3340966999530792, 0.47531670331954956, 0.18166106939315796, 0.8603128790855408, 0.4311027228832245, -0.05854092910885811, 0.1867217719554901, 0.2454964816570282, 0.7130050659179688, 0.4032401442527771, 0.770325779914856, 0.8491123914718628, 0.4740246534347534, 0.22125574946403503, 0.5532457232475281, 0.44971728324890137, 0.7646518349647522, 0.7064041495323181, 0.3731878101825714, -0.026719747111201286, 0.4868650436401367, 0.6038684248924255, 0.20302733778953552, 0.5961198210716248, 0.2612178921699524, 0.3067672848701477, 0.037409085780382156, 0.043532438576221466, 0.4138453006744385, 0.8794000148773193, 0.1414409875869751, 0.775324821472168, 0.33537429571151733, 0.7848418951034546, 0.30452761054039, 0.6059975028038025, 0.11359172314405441, 0.42004579305648804, 0.21523725986480713, 1.013486623764038, 1.0712002515792847, 0.27277836203575134, 0.9269021153450012, 0.9850669503211975, 0.7187771797180176, 0.5407630801200867, 0.10055622458457947, 0.8567461967468262, 0.331179141998291, 0.277201384305954, 0.41568705439567566, 0.66831374168396, 0.9162375330924988, 0.41717883944511414, 0.4225391745567322, 0.5456877946853638, 0.2619161009788513, 0.2013891041278839, 0.5980909466743469, 0.504999041557312, 0.23199857771396637, 0.10871288180351257, 0.6882387399673462, 0.8043593168258667, 0.515856146812439, 0.5629212260246277, 0.7947633862495422, 0.48113271594047546]","[0.22555896639823914, 0.2547725439071655, 0.17624862492084503, 0.1585097461938858, 0.1482219398021698, 0.15488219261169434, 0.16259364783763885, 0.1858697235584259, 0.12554551661014557, 0.19660671055316925, 0.18875473737716675, 0.12278494238853455, 0.2505180239677429, 0.2056453824043274, 0.16120044887065887, 0.11836311966180801, 0.19187615811824799, 0.1780979335308075, 0.13344965875148773, 0.20366531610488892, 0.1060914620757103, 0.14522768557071686, 0.11285848170518875, 0.15721233189105988, 0.17485100030899048, 0.20465867221355438, 0.20183350145816803, 0.1808546632528305, 0.08652307838201523, 0.21227411925792694, 0.15819014608860016, 0.09843741357326508, 0.14010260999202728, 0.1982995569705963, 0.1685626357793808, 0.2401985228061676, 0.16879546642303467, 0.14156024158000946, 0.13924787938594818, 0.13773056864738464, 0.20705793797969818, 0.19202172756195068, 0.21444399654865265, 0.12019232660531998, 0.21906554698944092, 0.1219274178147316, 0.1483077108860016, 0.19762256741523743, 0.15701769292354584, 0.2076053023338318, 0.17332327365875244, 0.20118175446987152, 0.10014018416404724, 0.18796862661838531, 0.20897908508777618, 0.1757439225912094, 0.28555864095687866, 0.1319483369588852, 0.15177184343338013, 0.1546974778175354, 0.1901346892118454, 0.25144946575164795, 0.14257065951824188, 0.13389506936073303, 0.1768168807029724, 0.2229994386434555, 0.12664145231246948, 0.13705144822597504, 0.11075105518102646, 0.1478794515132904, 0.18713153898715973, 0.2514552175998688, 0.1807938665151596, 0.23550984263420105, 0.16800557076931, 0.1834951937198639, 0.279758095741272, 0.2386753261089325, 0.17982637882232666, 0.16289803385734558, 0.11784318089485168, 0.0778169259428978, 0.1820075362920761, 0.1361098289489746, 0.12810608744621277, 0.12340164184570312, 0.17736533284187317, 0.16248199343681335, 0.1858140081167221, 0.1202753409743309, 0.24730184674263, 0.14111776649951935, 0.1455976665019989, 0.11243103444576263, 0.20277714729309082, 0.1410546600818634, 0.206914484500885, 0.25542882084846497, 0.1985790729522705, 0.1569289267063141]","[0.05087684839963913, 0.06490904837846756, 0.03106357716023922, 0.02512533962726593, 0.021969744935631752, 0.023988492786884308, 0.02643669582903385, 0.034547556191682816, 0.01576167531311512, 0.03865420073270798, 0.03562835231423378, 0.01507614180445671, 0.06275928020477295, 0.04229002073407173, 0.025985585525631905, 0.014009828679263592, 0.03681646287441254, 0.03171887621283531, 0.017808811739087105, 0.04147956147789955, 0.011255398392677307, 0.021091079339385033, 0.012737037613987923, 0.024715716019272804, 0.03057287260890007, 0.041885171085596085, 0.040736760944128036, 0.032708410173654556, 0.007486243732273579, 0.045060303062200546, 0.02502412162721157, 0.00968992430716753, 0.01962874084711075, 0.03932271525263786, 0.028413360938429832, 0.05769532918930054, 0.02849191054701805, 0.020039301365613937, 0.01938997395336628, 0.018969710916280746, 0.042872991412878036, 0.036872342228889465, 0.04598622769117355, 0.014446196146309376, 0.04798971489071846, 0.014866294339299202, 0.021995175629854202, 0.03905468061566353, 0.024654557928442955, 0.043099962174892426, 0.030040957033634186, 0.040474098175764084, 0.010028056800365448, 0.03533220663666725, 0.04367225617170334, 0.030885927379131317, 0.08154373615980148, 0.017410364001989365, 0.02303469181060791, 0.023931309580802917, 0.03615120053291321, 0.06322682648897171, 0.020326394587755203, 0.01792789064347744, 0.031264208257198334, 0.04972875118255615, 0.016038058325648308, 0.018783098086714745, 0.012265796773135662, 0.021868331357836723, 0.03501821309328079, 0.06322972476482391, 0.032686419785022736, 0.055464886128902435, 0.028225872665643692, 0.033670488744974136, 0.07826459407806396, 0.056965913623571396, 0.032337527722120285, 0.026535768061876297, 0.013887015171349049, 0.006055473815649748, 0.033126745373010635, 0.018525883555412292, 0.01641117036342621, 0.015227965079247952, 0.03145845979452133, 0.026400400325655937, 0.034526847302913666, 0.014466158114373684, 0.0611582025885582, 0.01991422288119793, 0.021198680624365807, 0.012640737928450108, 0.0411185696721077, 0.01989641785621643, 0.04281360283493996, 0.06524388492107391, 0.03943364694714546, 0.024626687169075012]"
00a8c948-d080-11e8-8b12-b01041fd2fc1.htm,"[-0.04569832608103752, 0.24560852348804474, -0.03531063720583916, -0.17606811225414276, 0.06784381717443466, -0.2581983506679535, -0.055934589356184006, 0.11402648687362671, 0.04311870038509369, -0.3014213442802429, 0.0469646155834198, -0.22989164292812347, -0.30095839500427246, 0.08405965566635132, 0.18830867111682892, -0.06890513002872467, 0.1773281693458557, 0.02104843221604824, -0.038242682814598083, 0.043620120733976364, -0.041856613010168076, 0.19359201192855835, 0.0006485674530267715, -0.0345093309879303, 0.1045137345790863, 0.06544861197471619, -0.0559147484600544, -0.17434483766555786, 0.10501135140657425, 0.11879041790962219, -0.18822412192821503, -0.0668501928448677, 0.08124592900276184, -0.16687656939029694, -0.19245941936969757, 0.13108594715595245, -0.20023410022258759, -0.2507154941558838, -0.12279010564088821, -0.17202363908290863, 0.07340236008167267, -0.042218904942274094, 0.28140774369239807, 0.3168085217475891, 0.0017989510670304298, -0.04246034100651741, -0.10889541357755661, -0.2461223155260086, 0.05016685649752617, 0.3109453618526459, -0.12333283573389053, -0.3722820281982422, 0.09732017666101456, 0.12287143617868423, -0.08945808559656143, -0.011945300735533237, -0.08339860290288925, -0.2114800661802292, -0.18599171936511993, -0.3195912539958954, 0.1314922422170639, 0.14912940561771393, -0.24976281821727753, 0.2370268702507019, -0.14429126679897308, 0.3129258453845978, -0.134534552693367, 0.10583987832069397, -0.01912052370607853, -0.09381642937660217, -0.03138957917690277, 0.14522941410541534, 0.4079017639160156, -0.23697145283222198, 0.313447505235672, 0.26494717597961426, -0.0017462829127907753, -0.09459353238344193, -0.2858642041683197, 0.08400420099496841, 0.008653773926198483, -0.028517628088593483, -0.21729367971420288, 0.25333723425865173, 0.31141987442970276, 0.0643109604716301, 0.08940985053777695, 0.031102538108825684, -0.2756515443325043, -0.04989778622984886, -0.06507814675569534, 0.03924978896975517, -0.09902722388505936, -0.13073377311229706, 0.0916893482208252, 0.322120726108551, -0.12870503962039948, -0.12540222704410553, 0.02612581104040146, 0.11090180277824402]","[-8.774078369140625, 47.156837463378906, -6.779642581939697, -33.805076599121094, 13.026012420654297, -49.57408142089844, -10.73944091796875, 21.893085479736328, 8.278790473937988, -57.87289810180664, 9.017206192016602, -44.13919448852539, -57.78401184082031, 16.139453887939453, 36.15526580810547, -13.229784965515137, 34.0470085144043, 4.041298866271973, -7.342595100402832, 8.375062942504883, -8.036469459533691, 37.1696662902832, 0.12452495098114014, -6.625791549682617, 20.06663703918457, 12.566133499145508, -10.735631942749023, -33.47420883178711, 20.162179946899414, 22.80776023864746, -36.13903045654297, -12.835237503051758, 15.599218368530273, -32.04030227661133, -36.95220947265625, 25.168500900268555, -38.4449462890625, -48.13737487792969, -23.575700759887695, -33.02853775024414, 14.093253135681152, -8.106029510498047, 54.0302848815918, 60.82723617553711, 0.34539860486984253, -8.152385711669922, -20.90791893005371, -47.25548553466797, 9.632036209106445, 59.701507568359375, -23.67990493774414, -71.4781494140625, 18.685474395751953, 23.59131622314453, -17.175952911376953, -2.2934978008270264, -16.012531280517578, -40.60417175292969, -35.710411071777344, -61.36151885986328, 25.246511459350586, 28.632844924926758, -47.95446014404297, 45.509159088134766, -27.70392417907715, 60.081764221191406, -25.83063507080078, 20.321256637573242, -3.671140670776367, -18.012754440307617, -6.026799201965332, 27.884048461914062, 78.317138671875, -45.49851989746094, 60.18191909790039, 50.86985778808594, -0.33528631925582886, -18.161958694458008, -54.88592529296875, 16.128807067871094, 1.6615245342254639, -5.475384712219238, -41.72038650512695, 48.6407470703125, 59.7926139831543, 12.34770393371582, 17.166690826416016, 5.971687316894531, -52.92509841918945, -9.580374717712402, -12.495004653930664, 7.535959243774414, -19.013227462768555, -25.10088348388672, 17.604354858398438, 61.8471794128418, -24.711368560791016, -24.077226638793945, 5.01615571975708, 21.29314613342285]","[-0.621256411075592, -0.18298126757144928, -0.39636650681495667, -0.8040271401405334, -0.34026262164115906, -0.49793025851249695, -0.3377838730812073, -0.5134313106536865, -0.37528088688850403, -0.6507799625396729, -0.39903494715690613, -0.7405779361724854, -0.8186850547790527, -0.4431450664997101, -0.4354589283466339, -0.5316183567047119, -0.0991772711277008, -0.4988150894641876, -0.25646060705184937, -0.15419864654541016, -0.2660553455352783, -0.05609098821878433, -0.35451415181159973, -0.23402519524097443, -0.4492346942424774, -0.4209611415863037, -0.6092545986175537, -0.6183996796607971, -0.17912274599075317, -0.3244660496711731, -0.5570356249809265, -0.34575918316841125, -0.2576706111431122, -0.4654504954814911, -0.7320680618286133, -0.16010558605194092, -0.5333952903747559, -0.563811182975769, -0.6681564450263977, -0.35242214798927307, -0.30355438590049744, -0.5510972738265991, -0.0234560314565897, 0.17818798124790192, -0.2926144003868103, -0.45094627141952515, -0.43854984641075134, -0.7333897352218628, -0.21110884845256805, -0.2572537064552307, -0.43089765310287476, -0.781898558139801, -0.15557986497879028, -0.2631983458995819, -0.6561915874481201, -0.43532809615135193, -0.7772743701934814, -0.5548277497291565, -0.477759450674057, -0.8449013829231262, -0.19133082032203674, -0.33912399411201477, -0.7397770881652832, -0.057424139231443405, -0.49280890822410583, -0.10568078607320786, -0.5371004939079285, -0.317532479763031, -0.4743999242782593, -0.5981625914573669, -0.4117928445339203, -0.17620976269245148, 0.09630303829908371, -0.7317215800285339, 0.05557641759514809, 0.037097662687301636, -0.5884222984313965, -0.4684622585773468, -0.7186341285705566, -0.2150321751832962, -0.2662334740161896, -0.3757973313331604, -0.6610602736473083, -0.09403666853904724, 0.09367808699607849, -0.2864340543746948, -0.2784249186515808, -0.30588841438293457, -0.6751282811164856, -0.3101435601711273, -0.3057253360748291, -0.2859300673007965, -0.6696887016296387, -0.6480880379676819, -0.13982802629470825, -0.03393366187810898, -0.39177805185317993, -0.48932579159736633, -0.19782200455665588, -0.2470124214887619]","[0.238735631108284, 0.5782722234725952, 0.3565419316291809, 0.20167267322540283, 0.37774795293807983, 0.16843530535697937, 0.6111556887626648, 0.36423107981681824, 0.2179301530122757, 0.17755818367004395, 0.4644044041633606, 0.03681456670165062, 0.34956300258636475, 0.3734542429447174, 0.6030281782150269, 0.2599731385707855, 0.5953261852264404, 0.7791829109191895, 0.41854873299598694, 0.6880956292152405, 0.18459613621234894, 0.49875298142433167, 0.2986714541912079, 0.34667056798934937, 0.44955843687057495, 0.60712069272995, 0.40315550565719604, 0.20849508047103882, 0.495159387588501, 0.6223312616348267, 0.03646653890609741, 0.30019667744636536, 0.326511949300766, 0.3044264018535614, 0.15819904208183289, 0.7854965329170227, 0.24619793891906738, -0.05854092910885811, 0.15734203159809113, 0.21426434814929962, 0.4820357859134674, 0.3883274495601654, 0.7291078567504883, 0.5823132991790771, 0.47216328978538513, 0.09809370338916779, 0.5532457232475281, 0.44971728324890137, 0.47295790910720825, 0.6830819249153137, 0.19425882399082184, -0.026719747111201286, 0.3793468475341797, 0.4988456070423126, 0.26643475890159607, 0.3541138768196106, 0.4199747145175934, 0.2975327968597412, -0.012234408408403397, 0.043532438576221466, 0.4138453006744385, 0.7150441408157349, -0.06827621161937714, 0.8606494665145874, 0.233354389667511, 0.7797183394432068, 0.18915121257305145, 0.46860471367836, 0.12846598029136658, 0.33613336086273193, 0.11695381253957748, 0.5401001572608948, 0.7862394452095032, 0.26695361733436584, 0.714421808719635, 0.8805698752403259, 0.46633368730545044, 0.45515456795692444, 0.11886770278215408, 0.6591478586196899, 0.26596716046333313, 0.277201384305954, 0.20787166059017181, 0.5329758524894714, 0.7489231824874878, 0.4071224331855774, 0.43388208746910095, 0.3906962275505066, 0.11777006834745407, 0.09377095848321915, 0.41872796416282654, 0.4907350242137909, 0.23199857771396637, 0.16561098396778107, 0.5247018337249756, 0.7068026661872864, 0.49655941128730774, 0.42124462127685547, 0.47265076637268066, 0.43557408452033997]","[0.13479186594486237, 0.13369014859199524, 0.10778259485960007, 0.16124321520328522, 0.09851599484682083, 0.13049420714378357, 0.14556573331356049, 0.1889379769563675, 0.08910352736711502, 0.18252374231815338, 0.14176031947135925, 0.0951559767127037, 0.17936260998249054, 0.16601496934890747, 0.14886756241321564, 0.08560124039649963, 0.12934234738349915, 0.1591542512178421, 0.11857917159795761, 0.17488901317119598, 0.07222738116979599, 0.1006828173995018, 0.09896302223205566, 0.12516865134239197, 0.131426140666008, 0.20983047783374786, 0.13132795691490173, 0.13618460297584534, 0.10129284113645554, 0.12826667726039886, 0.13931317627429962, 0.10003019869327545, 0.10714385658502579, 0.18230843544006348, 0.11259065568447113, 0.18513287603855133, 0.12701281905174255, 0.08166588097810745, 0.12053807079792023, 0.11550841480493546, 0.14029039442539215, 0.14666013419628143, 0.14230689406394958, 0.09657031297683716, 0.1174648106098175, 0.08398458361625671, 0.1662202626466751, 0.21461494266986847, 0.11259697377681732, 0.23557889461517334, 0.0896981805562973, 0.1524198353290558, 0.08641274273395538, 0.13208192586898804, 0.18255189061164856, 0.10911604017019272, 0.16299544274806976, 0.10115674883127213, 0.07105528563261032, 0.1454622596502304, 0.09991281479597092, 0.1448628306388855, 0.10900112241506577, 0.1752043217420578, 0.11449271440505981, 0.21062181890010834, 0.1059531420469284, 0.10765092074871063, 0.07565347105264664, 0.13541384041309357, 0.10580700635910034, 0.1276991218328476, 0.12563377618789673, 0.19101592898368835, 0.14279738068580627, 0.1304807811975479, 0.21259552240371704, 0.16486206650733948, 0.1622762382030487, 0.20811210572719574, 0.088554248213768, 0.11127416789531708, 0.1766534149646759, 0.08826979249715805, 0.0950029045343399, 0.09573695808649063, 0.12511174380779266, 0.10408139228820801, 0.1444588452577591, 0.09997144341468811, 0.11924897134304047, 0.15545129776000977, 0.10646210610866547, 0.10646688938140869, 0.1447807103395462, 0.1182141974568367, 0.1629686951637268, 0.1532825529575348, 0.12275554984807968, 0.10324996709823608]","[0.018168846145272255, 0.01787305623292923, 0.011617087759077549, 0.02599937655031681, 0.00970540102571249, 0.01702873967587948, 0.021189384162425995, 0.035697560757398605, 0.007939438335597515, 0.033314917236566544, 0.020095987245440483, 0.009054659865796566, 0.03217094764113426, 0.027560969814658165, 0.02216154895722866, 0.007327572908252478, 0.0167294442653656, 0.0253300741314888, 0.014061019755899906, 0.03058616630733013, 0.005216794554144144, 0.010137028992176056, 0.009793679229915142, 0.01566719077527523, 0.01727283000946045, 0.04402882978320122, 0.01724703051149845, 0.018546247854828835, 0.01026024017482996, 0.01645234227180481, 0.01940816082060337, 0.010006041266024113, 0.011479806154966354, 0.033236365765333176, 0.012676656246185303, 0.034274179488420486, 0.016132256016135216, 0.006669316440820694, 0.014529426582157612, 0.013342193327844143, 0.019681395962834358, 0.021509192883968353, 0.020251253619790077, 0.009325825609266758, 0.013797982595860958, 0.007053410168737173, 0.027629176154732704, 0.04605957493185997, 0.01267807837575674, 0.0554974190890789, 0.008045763708651066, 0.023231804370880127, 0.007467161864042282, 0.017445635050535202, 0.0333251915872097, 0.01190631091594696, 0.02656751312315464, 0.010232687927782536, 0.005048853345215321, 0.02115926891565323, 0.009982570074498653, 0.020985238254070282, 0.011881244368851185, 0.030696555972099304, 0.013108582235872746, 0.044361550360918045, 0.011226068250834942, 0.01158872153609991, 0.005723448004573584, 0.018336907029151917, 0.011195123195648193, 0.01630706712603569, 0.015783844515681267, 0.03648708388209343, 0.02039109356701374, 0.017025234177708626, 0.045196857303380966, 0.027179500088095665, 0.026333577930927277, 0.04331064596772194, 0.00784185528755188, 0.012381941080093384, 0.03120643086731434, 0.00779155595228076, 0.00902555137872696, 0.009165564551949501, 0.01565294899046421, 0.010832936502993107, 0.02086835913360119, 0.009994289837777615, 0.014220316894352436, 0.024165106937289238, 0.011334179900586605, 0.01133519783616066, 0.0209614560008049, 0.013974596746265888, 0.02655879594385624, 0.023495541885495186, 0.01506892591714859, 0.010660556145012379]"
