Filename,word2vec_avg,word2vec_sum,word2vec_min,word2vec_max,word2vec_std,word2vec_var
000b78b8-d2ac-11e8-93e3-b01041fd2fc1.htm,"[-0.011229121126234531, 0.06122411787509918, -0.024230806156992912, -0.018416212871670723, -0.01233886182308197, -0.07196889072656631, 0.03185350447893143, 0.0940847247838974, -0.04289831593632698, -0.0398334339261055, -0.02334011346101761, -0.0740177184343338, 0.015473476611077785, -0.0068970960564911366, -0.017776886001229286, -0.04416344314813614, 0.03734467551112175, -0.023547625169157982, -0.010220607742667198, -0.08847583085298538, 0.03172292932868004, 0.008453640155494213, 0.07561996579170227, 0.0005901070544496179, -0.044920552521944046, -0.008646007627248764, -0.0231234859675169, -0.017469866201281548, -0.019193079322576523, -0.008766558952629566, 0.024658700451254845, 0.0024852980859577656, 0.024056974798440933, -0.04715419188141823, -0.013320543803274632, 0.017328206449747086, 0.009481112472712994, -0.026623699814081192, -0.018455928191542625, -0.05451187491416931, 0.0244468804448843, -0.04304765164852142, -0.014588777907192707, 0.002487397752702236, 0.014382239431142807, -0.020021751523017883, -0.019443470984697342, -0.009600813500583172, 0.029847074300050735, 0.025923823937773705, 0.03661869466304779, -0.027790548279881477, -0.036565303802490234, -0.015461265109479427, -0.034904126077890396, 0.015950985252857208, 0.022289207205176353, -0.0027315798215568066, -0.0538846030831337, 0.000535089522600174, 0.022763019427657127, 0.017288951203227043, 0.00030796421924605966, 0.0026691195089370012, -0.03752721846103668, 0.046633731573820114, 0.0021588236559182405, 0.025376344099640846, -0.07767022401094437, 0.05166586861014366, -0.03436306118965149, 0.016010619699954987, 0.058017533272504807, -0.013834552839398384, 0.015462417155504227, 0.013666990213096142, 0.030949965119361877, 0.02863875776529312, -0.03412492945790291, 0.034642040729522705, -0.022846505045890808, 0.00563030643388629, -0.029453031718730927, 0.03934832289814949, -0.012397415935993195, -0.024695537984371185, 0.019461601972579956, 0.07777450978755951, 0.033822815865278244, 0.0070047383196651936, 0.06353356689214706, 0.016541235148906708, 0.01860007271170616, 0.02904907427728176, 0.08276598900556564, 0.007713376544415951, 0.045976657420396805, -0.04022662714123726, 0.015141270123422146, -0.0006700331578031182]","[-57.86366271972656, 315.4878845214844, -124.86134338378906, -94.89874267578125, -63.582157135009766, -370.8556823730469, 164.14111328125, 484.818603515625, -221.05502319335938, -205.26168823242188, -120.2716064453125, -381.4132995605469, 79.73482513427734, -35.54073715209961, -91.60429382324219, -227.57421875, 192.43711853027344, -121.34091186523438, -52.66679382324219, -455.91595458984375, 163.46824645996094, 43.561607360839844, 389.669677734375, 3.0408215522766113, -231.47560119628906, -44.55287551879883, -119.15532684326172, -90.02222442626953, -98.90193939208984, -45.174076080322266, 127.0662841796875, 12.806740760803223, 123.96559143066406, -242.9855499267578, -68.64076232910156, 89.29225158691406, 48.85617446899414, -137.19192504882812, -95.10340118408203, -280.8996887207031, 125.97477722167969, -221.82455444335938, -75.17597198486328, 12.817560195922852, 74.11167907714844, -103.17208099365234, -100.19220733642578, -49.472991943359375, 153.80197143554688, 133.58546447753906, 188.69613647460938, -143.20469665527344, -188.42100524902344, -79.6718978881836, -179.8609619140625, 82.19542694091797, 114.85628509521484, -14.075831413269043, -277.6673583984375, 2.7573163509368896, 117.29783630371094, 89.0899658203125, 1.5869395732879639, 13.753973007202148, -193.3777618408203, 240.30361938476562, 11.124418258666992, 130.76429748535156, -400.2346496582031, 266.2342224121094, -177.07284545898438, 82.50272369384766, 298.96435546875, -71.2894515991211, 79.6778335571289, 70.4260025024414, 159.48516845703125, 147.5755157470703, -175.84576416015625, 178.51043701171875, -117.72804260253906, 29.012968063354492, -151.77146911621094, 202.7619171142578, -63.88388442993164, -127.256103515625, 100.28563690185547, 400.77203369140625, 174.28897094726562, 36.09541702270508, 327.38848876953125, 85.23698425292969, 95.84617614746094, 149.68988037109375, 426.4931335449219, 39.74702835083008, 236.91770935058594, -207.28781127929688, 78.02296447753906, -3.452680826187134]","[-0.06811313331127167, -0.012296035885810852, -0.1465674638748169, -0.11177908629179001, -0.09230250865221024, -0.41624200344085693, -0.009945293888449669, -0.013535553589463234, -0.2592414319515228, -0.22902505099773407, -0.14425675570964813, -0.4354197680950165, -0.009909521788358688, -0.0644458532333374, -0.09798862785100937, -0.26846998929977417, -0.009770749136805534, -0.13434924185276031, -0.07147516310214996, -0.5245681405067444, -0.009812836535274982, -0.010119839571416378, -0.011897057294845581, -0.023667896166443825, -0.25049859285354614, -0.049491554498672485, -0.14384469389915466, -0.10441944003105164, -0.12536653876304626, -0.055050529539585114, -0.009879089891910553, -0.017119871452450752, -0.010264257900416851, -0.2831578552722931, -0.07766332477331161, -0.010219418443739414, -0.009965533390641212, -0.1543821096420288, -0.10914202034473419, -0.32189247012138367, -0.009927676059305668, -0.24864698946475983, -0.10623366385698318, -0.01858377829194069, -0.010100940242409706, -0.11292528361082077, -0.1326407641172409, -0.05798191949725151, -0.010333823040127754, -0.00970850046724081, -0.009738855063915253, -0.16537851095199585, -0.2122664451599121, -0.10028161108493805, -0.2077939212322235, -0.009928733110427856, -0.00989352073520422, -0.0378912054002285, -0.31491756439208984, -0.03204675391316414, -0.010239724069833755, -0.010008799843490124, -0.011037922464311123, -0.021586323156952858, -0.22338013350963593, -0.00958145223557949, -0.017081961035728455, -0.010212302207946777, -0.46098431944847107, -0.010998101904988289, -0.18979358673095703, -0.009998214431107044, -0.009703477844595909, -0.09145001322031021, -0.010226892307400703, -0.010038580745458603, -0.011092922650277615, -0.010028541088104248, -0.2134232223033905, -0.011540323495864868, -0.1384672075510025, -0.015192938968539238, -0.19756409525871277, -0.010705677792429924, -0.07439923286437988, -0.13537023961544037, -0.00983783882111311, -0.011904696933925152, -0.009928912855684757, -0.011046156287193298, -0.011201255954802036, -0.009839353151619434, -0.009806004352867603, -0.009897671639919281, -0.011887392029166222, -0.010224353522062302, -0.009494106285274029, -0.2443203181028366, -0.01027430035173893, -0.03192676976323128]","[0.009987368248403072, 0.35079824924468994, 0.010316142812371254, 0.010069416835904121, 0.009937765076756477, 0.01212652213871479, 0.1797175109386444, 0.5570363998413086, 0.010785416699945927, 0.010385531932115555, 0.010554076172411442, 0.011485690250992775, 0.10284992307424545, 0.021780969575047493, 0.009961163625121117, 0.010529735125601292, 0.20190952718257904, 0.010141348466277122, 0.00990085955709219, 0.010965901426970959, 0.18868522346019745, 0.05829746648669243, 0.4361805021762848, 0.023793870583176613, 0.011536774225533009, 0.00992618314921856, 0.009883342310786247, 0.009768359363079071, 0.009674767963588238, 0.009949147701263428, 0.15263324975967407, 0.02908974140882492, 0.1423981785774231, 0.009947400540113449, 0.009998666122555733, 0.11076224595308304, 0.06314431130886078, 0.010407810099422932, 0.009974515065550804, 0.009640660136938095, 0.1407657265663147, 0.010331355966627598, 0.010082981549203396, 0.026413707062602043, 0.10098195821046829, 0.009576977230608463, 0.010438736528158188, 0.009920827113091946, 0.18579374253749847, 0.17299962043762207, 0.19998298585414886, 0.00994929950684309, 0.009641759097576141, 0.00975372176617384, 0.009504826739430428, 0.0935998409986496, 0.13100723922252655, 0.013884714804589748, 0.010710182599723339, 0.027065077796578407, 0.1348518431186676, 0.10639050602912903, 0.020254524424672127, 0.02966405637562275, 0.010793975554406643, 0.2843516767024994, 0.05332344397902489, 0.17676571011543274, 0.011985820718109608, 0.3131026327610016, 0.010326128453016281, 0.10474725812673569, 0.3404139578342438, 0.010044267401099205, 0.09596376866102219, 0.10353662818670273, 0.17807994782924652, 0.16495883464813232, 0.011049310676753521, 0.20087046921253204, 0.010121735744178295, 0.04272737354040146, 0.010455451905727386, 0.2385566234588623, 0.01029945071786642, 0.010228205472230911, 0.11914326995611191, 0.4317283630371094, 0.22114971280097961, 0.04925299808382988, 0.36160561442375183, 0.10908778011798859, 0.12072145938873291, 0.16159942746162415, 0.49277448654174805, 0.05831965059041977, 0.2675001621246338, 0.010511413216590881, 0.1106659322977066, 0.029662108048796654]","[0.01956707239151001, 0.09754876792430878, 0.038047898560762405, 0.0294885765761137, 0.020890887826681137, 0.11509068310260773, 0.050894226878881454, 0.1527547985315323, 0.06964603811502457, 0.06386283040046692, 0.03734874725341797, 0.11853320896625519, 0.025769727304577827, 0.014693204313516617, 0.028830157592892647, 0.07023375481367111, 0.05904872715473175, 0.038156554102897644, 0.019179817289114, 0.14291279017925262, 0.05084047466516495, 0.015520757995545864, 0.12041530758142471, 0.007670396473258734, 0.07172443717718124, 0.01518032606691122, 0.03846396505832672, 0.02779988944530487, 0.032595161348581314, 0.015429018996655941, 0.04060463234782219, 0.008436578325927258, 0.03828853368759155, 0.07660296559333801, 0.021493738517165184, 0.02980254404246807, 0.017754049971699715, 0.04312881827354431, 0.03036958910524845, 0.08795759081840515, 0.03955113887786865, 0.06872008740901947, 0.02662324160337448, 0.007731554564088583, 0.025197159498929977, 0.03221418336033821, 0.03340078145265579, 0.016567742452025414, 0.04947762191295624, 0.043618831783533096, 0.057832758873701096, 0.04604063928127289, 0.05856141820549965, 0.026489291340112686, 0.05630851909518242, 0.026104142889380455, 0.0367555245757103, 0.009295965544879436, 0.0869881734251976, 0.008555871434509754, 0.03723533824086189, 0.028323747217655182, 0.006169948726892471, 0.008907480165362358, 0.06082456558942795, 0.07587078958749771, 0.011235087178647518, 0.044726014137268066, 0.1251264363527298, 0.08400951325893402, 0.054100047796964645, 0.027610844001173973, 0.09297530353069305, 0.023057391867041588, 0.026262301951646805, 0.024912355467677116, 0.04987025633454323, 0.04663074016571045, 0.05631386861205101, 0.054971903562545776, 0.038255468010902405, 0.011695348657667637, 0.04838302731513977, 0.06385241448879242, 0.02059800550341606, 0.038526661694049835, 0.03229359909892082, 0.1222904846072197, 0.05522344261407852, 0.013451125472784042, 0.10171359777450562, 0.027330903336405754, 0.03076273202896118, 0.046190641820430756, 0.13299380242824554, 0.015457537025213242, 0.07257663458585739, 0.06581149250268936, 0.02598969079554081, 0.007817295379936695]","[0.0003828702901955694, 0.009515762329101562, 0.0014476425712928176, 0.0008695761789567769, 0.0004364292253740132, 0.013245864771306515, 0.0025902222841978073, 0.023334026336669922, 0.004850571043789387, 0.004078460857272148, 0.0013949288986623287, 0.014050121419131756, 0.0006640788051299751, 0.00021589026437141, 0.0008311780402436852, 0.00493277981877327, 0.0034867520444095135, 0.0014559227274730802, 0.00036786540294997394, 0.020424066111445427, 0.002584753790870309, 0.00024089393264148384, 0.014499845914542675, 5.8834979427047074e-05, 0.005144394468516111, 0.0002304422960150987, 0.0014794765738770366, 0.0007728338241577148, 0.00106244464404881, 0.00023805463570170105, 0.00164873618632555, 7.117585482774302e-05, 0.0014660118613392115, 0.005868013948202133, 0.0004619807587005198, 0.0008881916292011738, 0.000315206270897761, 0.0018600948387756944, 0.0009223119122907519, 0.007736537605524063, 0.0015642925864085555, 0.00472244992852211, 0.0007087970152497292, 5.977693581371568e-05, 0.0006348968599922955, 0.001037753652781248, 0.001115612220019102, 0.00027449007029645145, 0.0024480351712554693, 0.0019026024965569377, 0.003344627795740962, 0.0021197404712438583, 0.003429439850151539, 0.0007016825256869197, 0.0031706492882221937, 0.0006814263178966939, 0.001350968494080007, 8.641496970085427e-05, 0.007566941902041435, 7.320292934309691e-05, 0.0013864702777937055, 0.0008022346301004291, 3.806826862273738e-05, 7.934320456115529e-05, 0.003699627937749028, 0.00575637724250555, 0.00012622718350030482, 0.0020004163961857557, 0.015656625851988792, 0.007057597860693932, 0.002926815068349242, 0.0007623587152920663, 0.008644407615065575, 0.0005316433380357921, 0.0006897085113450885, 0.0006206254474818707, 0.0024870424531400204, 0.00217442587018013, 0.00317125185392797, 0.003021910088136792, 0.001463480875827372, 0.0001367811782984063, 0.002340917242690921, 0.004077130928635597, 0.0004242778231855482, 0.0014843037351965904, 0.0010428766254335642, 0.014954961836338043, 0.0030496285762637854, 0.00018093278049491346, 0.010345655493438244, 0.0007469782722182572, 0.0009463456808589399, 0.002133575500920415, 0.017687352374196053, 0.0002389354631304741, 0.005267367698252201, 0.0043311528861522675, 0.0006754640489816666, 6.11101058893837e-05]"
00a8c948-d080-11e8-8b12-b01041fd2fc1.htm,"[-0.013221287168562412, 0.06181902065873146, -0.02359183132648468, -0.015079796314239502, -0.01109940093010664, -0.075660340487957, 0.03226688131690025, 0.10218950361013412, -0.046359822154045105, -0.04145197570323944, -0.02384192869067192, -0.0798395574092865, 0.013030778616666794, -0.0022529654670506716, -0.016476593911647797, -0.04395417124032974, 0.036313943564891815, -0.02369237318634987, -0.013678096234798431, -0.0941932424902916, 0.03496090695261955, 0.006541985087096691, 0.0807017982006073, -0.00038080973899923265, -0.04450441524386406, -0.007514350116252899, -0.025899264961481094, -0.017671862617135048, -0.02303982898592949, -0.009380585514008999, 0.02831469476222992, 0.00013457633031066507, 0.024793323129415512, -0.05146481469273567, -0.012091806158423424, 0.01981472223997116, 0.011144447140395641, -0.02606063336133957, -0.018732447177171707, -0.05826451629400253, 0.025800131261348724, -0.04640652984380722, -0.02066625840961933, 0.0020926413126289845, 0.016182852908968925, -0.018302930518984795, -0.020034804940223694, -0.008998219855129719, 0.03462347388267517, 0.03196672350168228, 0.03551426902413368, -0.03179622069001198, -0.03784264624118805, -0.017845792695879936, -0.03452112525701523, 0.017939895391464233, 0.02498248964548111, -0.00493898568674922, -0.05850595235824585, 0.0018428040202707052, 0.021937889978289604, 0.02028641663491726, -0.0007825077045708895, -0.00035106472205370665, -0.04072947055101395, 0.051800452172756195, 0.006231004372239113, 0.029768560081720352, -0.08023284375667572, 0.05863409489393234, -0.03318057209253311, 0.017563194036483765, 0.06185102090239525, -0.015203273855149746, 0.016526535153388977, 0.013013843446969986, 0.032272834330797195, 0.027152501046657562, -0.03577016294002533, 0.031837098300457, -0.027108896523714066, 0.00321408174932003, -0.030735395848751068, 0.03938240557909012, -0.01290844101458788, -0.026518894359469414, 0.020692622289061546, 0.07604464143514633, 0.03642363101243973, 0.007020148914307356, 0.06516838818788528, 0.016032639890909195, 0.02008419670164585, 0.02908792532980442, 0.0859176442027092, 0.010368711315095425, 0.04687992110848427, -0.04340290650725365, 0.012182858772575855, 0.0006113160634413362]","[-5.354621410369873, 25.03670310974121, -9.554691314697266, -6.1073174476623535, -4.495257377624512, -30.642438888549805, 13.068087577819824, 41.386749267578125, -18.775728225708008, -16.788049697875977, -9.655981063842773, -32.33502197265625, 5.277465343475342, -0.9124510288238525, -6.673020362854004, -17.80143928527832, 14.707147598266602, -9.59541130065918, -5.539628982543945, -38.14826202392578, 14.159167289733887, 2.6495039463043213, 32.684226989746094, -0.15422794222831726, -18.024288177490234, -3.043311834335327, -10.489202499389648, -7.157104015350342, -9.331130981445312, -3.7991371154785156, 11.467451095581055, 0.054503411054611206, 10.041296005249023, -20.843250274658203, -4.897181510925293, 8.024962425231934, 4.513501167297363, -10.554556846618652, -7.586641311645508, -23.597129821777344, 10.449052810668945, -18.794645309448242, -8.369834899902344, 0.8475196957588196, 6.554055690765381, -7.412686824798584, -8.114095687866211, -3.6442790031433105, 14.022506713867188, 12.946523666381836, 14.383278846740723, -12.877469062805176, -15.326272010803223, -7.227546215057373, -13.98105525970459, 7.265657424926758, 10.117908477783203, -2.00028920173645, -23.694910049438477, 0.7463356256484985, 8.884845733642578, 8.215998649597168, -0.3169156312942505, -0.14218121767044067, -16.49543571472168, 20.979183197021484, 2.523556709289551, 12.056266784667969, -32.494300842285156, 23.746809005737305, -13.438131332397461, 7.113093852996826, 25.049663543701172, -6.157325744628906, 6.693246364593506, 5.270606517791748, 13.0704984664917, 10.996763229370117, -14.486916542053223, 12.894024848937988, -10.979103088378906, 1.3017030954360962, -12.447834968566895, 15.949873924255371, -5.22791862487793, -10.740152359008789, 8.380512237548828, 30.798080444335938, 14.751570701599121, 2.843160390853882, 26.39319610595703, 6.493218898773193, 8.134099960327148, 11.780610084533691, 34.79664611816406, 4.1993279457092285, 18.98636817932129, -17.578176498413086, 4.934057712554932, 0.24758301675319672]","[-0.06811313331127167, -0.009668882936239243, -0.1465674638748169, -0.10443323105573654, -0.07742835581302643, -0.41624200344085693, -0.009286796674132347, -0.011840898543596268, -0.2592414319515228, -0.22902505099773407, -0.14425675570964813, -0.4354197680950165, -0.01012388151139021, -0.06266599893569946, -0.09798862785100937, -0.26846998929977417, -0.009978357702493668, -0.13434924185276031, -0.07147516310214996, -0.5245681405067444, -0.009427795186638832, -0.009503739885985851, -0.010836250148713589, -0.023667896166443825, -0.25049859285354614, -0.049491554498672485, -0.14384469389915466, -0.09263116121292114, -0.12536653876304626, -0.055050529539585114, -0.008888676762580872, -0.017119871452450752, -0.009944786317646503, -0.2831578552722931, -0.07766332477331161, -0.010781178250908852, -0.009525954723358154, -0.1543821096420288, -0.10914202034473419, -0.32189247012138367, -0.008271093480288982, -0.24864698946475983, -0.10623366385698318, -0.00954176764935255, -0.009337826631963253, -0.11026796698570251, -0.1326407641172409, -0.05669325962662697, -0.01033679861575365, -0.008869780227541924, -0.008607815951108932, -0.16537851095199585, -0.2122664451599121, -0.10028161108493805, -0.2077939212322235, -0.00922610517591238, -0.009340411052107811, -0.0378912054002285, -0.31491756439208984, -0.027616897597908974, -0.008902020752429962, -0.009166906587779522, -0.013884986750781536, -0.021586323156952858, -0.22338013350963593, -0.008829204365611076, -0.017081961035728455, -0.008936393074691296, -0.46098431944847107, -0.009933380410075188, -0.18979358673095703, -0.00977819412946701, -0.0114477863535285, -0.09145001322031021, -0.00972505658864975, -0.009218249469995499, -0.008900269865989685, -0.011038357391953468, -0.2134232223033905, -0.009639525786042213, -0.1384672075510025, -0.009985115379095078, -0.19756409525871277, -0.008503002114593983, -0.07439923286437988, -0.13537023961544037, -0.009427890181541443, -0.010445570573210716, -0.00966150127351284, -0.009615599177777767, -0.009858180768787861, -0.010061278939247131, -0.009264836087822914, -0.008703291416168213, -0.00769369350746274, -0.009728523902595043, -0.0087035046890378, -0.2443203181028366, -0.009533511474728584, -0.029053254052996635]","[0.009563799016177654, 0.35079824924468994, 0.01015937514603138, 0.009290101006627083, 0.009746098890900612, 0.010655506514012814, 0.1797175109386444, 0.5570363998413086, 0.008308077231049538, 0.010457328520715237, 0.010247047059237957, 0.008529267273843288, 0.10284992307424545, 0.021780969575047493, 0.009514930658042431, 0.009439291432499886, 0.20190952718257904, 0.01095289085060358, 0.009495528414845467, 0.011632856912910938, 0.18868522346019745, 0.05829746648669243, 0.4361805021762848, 0.022357385605573654, 0.010202841833233833, 0.009317438118159771, 0.008766996674239635, 0.009369881823658943, 0.00927846971899271, 0.009804775007069111, 0.15263324975967407, 0.027166910469532013, 0.1423981785774231, 0.010121472179889679, 0.009619639255106449, 0.11076224595308304, 0.06314431130886078, 0.009416055865585804, 0.009036420844495296, 0.008441113866865635, 0.1407657265663147, 0.008861679583787918, 0.009434585459530354, 0.02574368752539158, 0.10098195821046829, 0.010570981539785862, 0.009465268813073635, 0.009592022746801376, 0.18579374253749847, 0.17299962043762207, 0.19998298585414886, 0.008989156223833561, 0.007833286188542843, 0.009579355828464031, 0.009152449667453766, 0.0935998409986496, 0.13100723922252655, 0.013884714804589748, 0.011060905642807484, 0.027065077796578407, 0.1348518431186676, 0.10639050602912903, 0.018039505928754807, 0.02952491119503975, 0.00858857948333025, 0.2843516767024994, 0.05332344397902489, 0.17676571011543274, 0.008615734986960888, 0.3131026327610016, 0.009189519099891186, 0.10474725812673569, 0.3404139578342438, 0.009358101524412632, 0.09596376866102219, 0.10353662818670273, 0.17807994782924652, 0.16495883464813232, 0.009126313962042332, 0.20087046921253204, 0.00906835962086916, 0.04272737354040146, 0.008742332458496094, 0.2385566234588623, 0.010941943153738976, 0.009171204641461372, 0.11914326995611191, 0.4317283630371094, 0.22114971280097961, 0.04925299808382988, 0.36160561442375183, 0.10908778011798859, 0.12072145938873291, 0.16159942746162415, 0.49277448654174805, 0.05831965059041977, 0.2675001621246338, 0.010204664431512356, 0.1106659322977066, 0.023973198607563972]","[0.02309536375105381, 0.1055414006114006, 0.03950164467096329, 0.027397850528359413, 0.02166689932346344, 0.1287681758403778, 0.0564301423728466, 0.17341232299804688, 0.07861325144767761, 0.0709763616323471, 0.04115588590502739, 0.13509917259216309, 0.024172676727175713, 0.01154196448624134, 0.030692536383867264, 0.07540975511074066, 0.06288149952888489, 0.04063282907009125, 0.02423091232776642, 0.1612398773431778, 0.05877936631441116, 0.015245738439261913, 0.13706853985786438, 0.008710253983736038, 0.07584956288337708, 0.014311513863503933, 0.04547622799873352, 0.029802808538079262, 0.040290992707014084, 0.017145231366157532, 0.04755118489265442, 0.007637877948582172, 0.04368944093585014, 0.08820328861474991, 0.02153286524116993, 0.03426690399646759, 0.02017880789935589, 0.04708882048726082, 0.032819125801324844, 0.09912790358066559, 0.04248275235295296, 0.07731353491544724, 0.036160558462142944, 0.006795891560614109, 0.027666626498103142, 0.03349122032523155, 0.03660142049193382, 0.01527846697717905, 0.059049781411886215, 0.05442221835255623, 0.06069786846637726, 0.053412869572639465, 0.06548365950584412, 0.030624650418758392, 0.059668902307748795, 0.03086782433092594, 0.04373335838317871, 0.010743746533989906, 0.09853335469961166, 0.009767400100827217, 0.0382612980902195, 0.033212922513484955, 0.005610933061689138, 0.008641044609248638, 0.06942608952522278, 0.08705750852823257, 0.014747380279004574, 0.05179428309202194, 0.13690713047981262, 0.0993979275226593, 0.05617978796362877, 0.03166702762246132, 0.10399139672517776, 0.02747376635670662, 0.029592089354991913, 0.026053709909319878, 0.05594707652926445, 0.04793698713183403, 0.0623120553791523, 0.054105207324028015, 0.04581005498766899, 0.008575893007218838, 0.052404772490262985, 0.06923183053731918, 0.0227544866502285, 0.04356049373745918, 0.03712055832147598, 0.12991516292095184, 0.06124049797654152, 0.01410619355738163, 0.11220527440309525, 0.028827987611293793, 0.03463813662528992, 0.049694087356328964, 0.14769838750362396, 0.018850203603506088, 0.07900139689445496, 0.0750943198800087, 0.024482984095811844, 0.007022419013082981]","[0.0005333958542905748, 0.01113898679614067, 0.001560379983857274, 0.0007506422116421163, 0.0004694545641541481, 0.01658124290406704, 0.0031843609176576138, 0.030071832239627838, 0.006180043797940016, 0.005037644412368536, 0.001693806960247457, 0.01825178600847721, 0.0005843183025717735, 0.00013321693404577672, 0.0009420317364856601, 0.005686631426215172, 0.003954083193093538, 0.0016510267741978168, 0.00058713712496683, 0.025998296216130257, 0.0034550137352198362, 0.0002324325469089672, 0.01878778450191021, 7.586852734675631e-05, 0.005753156263381243, 0.00020481942920014262, 0.0020680874586105347, 0.0008882073452696204, 0.0016233640490099788, 0.0002939589321613312, 0.002261115238070488, 5.833717659697868e-05, 0.0019087673863396049, 0.00777982035651803, 0.00046366426977328956, 0.0011742205824702978, 0.0004071842704433948, 0.0022173570469021797, 0.0010770950466394424, 0.009826340712606907, 0.001804784289561212, 0.005977382883429527, 0.0013075859751552343, 4.61841445940081e-05, 0.0007654422079212964, 0.0011216617422178388, 0.0013396639842540026, 0.0002334315504413098, 0.0034868766088038683, 0.002961777849122882, 0.003684231312945485, 0.0028529346454888582, 0.004288109950721264, 0.0009378692484460771, 0.0035603779833763838, 0.0009528226219117641, 0.0019126066472381353, 0.00011542809079401195, 0.009708822704851627, 9.540210157865658e-05, 0.0014639269793406129, 0.0011030981549993157, 3.148257019347511e-05, 7.466765237040818e-05, 0.004819982219487429, 0.007579009514302015, 0.00021748521248809993, 0.0026826479006558657, 0.01874356158077717, 0.009879948571324348, 0.0031561683863401413, 0.0010028006508946419, 0.010814211331307888, 0.0007548078428953886, 0.0008756917086429894, 0.0006787957972846925, 0.0031300752889364958, 0.0022979548666626215, 0.003882792079821229, 0.002927373629063368, 0.0020985612645745277, 7.354593981290236e-05, 0.0027462600264698267, 0.0047930465079844, 0.0005177666316740215, 0.0018975165439769626, 0.001377935754135251, 0.016877951100468636, 0.0037503987550735474, 0.00019898469327017665, 0.012590023688971996, 0.0008310528937727213, 0.0011998004047200084, 0.002469502156600356, 0.02181481570005417, 0.000355330208549276, 0.006241220980882645, 0.005639157257974148, 0.0005994165549054742, 4.931436706101522e-05]"
